NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BLOCK,LOT,BUILDING_CLASS_PRESENT,ADDRESS,ZIP_CODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALES
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,915,1270,R4, 225 EAST 34TH   STREET                    ,10016,1,0,1,0,0,0,2, R4 ,10.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,915,1279,R4, 225 EAST 34TH STREET                      ,10016,1,0,1,0,0,0,2, R4 ,1582500.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,915,1294,R4, 225 EAST 34TH   STREET                    ,10016,1,0,1,0,0,0,2, R4 ,800000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,915,1302,R4, 225 EAST 34TH   STREET                    ,10016,1,0,1,0,0,0,2, R4 ,951000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,915,1328,R4, 225 EAST 34TH STREET                      ,10016,1,0,1,0,0,0,2, R4 ,795000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,915,1329,R4, 225 EAST 34TH   STREET                    ,10016,1,0,1,0,0,0,2, R4 ,870000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,915,1333,R4, 225 EAST 34TH   STREET                    ,10016,1,0,1,0,0,0,2, R4 ,840000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,915,1348,R4, 225 EAST 34TH STREET                      ,10016,1,0,1,0,0,0,2, R4 ,1390000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,915,1351,R4, 225 EAST 34TH   STREET                    ,10016,1,0,1,0,0,0,2, R4 ,1500000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,915,1362,R4, 225 EAST 34TH STREET                      ,10016,1,0,1,0,0,0,2, R4 ,1075000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,915,1365,R4, 225 EAST 34TH   STREET                    ,10016,1,0,1,0,0,0,2, R4 ,950000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,915,1373,R4, 225 EAST 34TH   STREET                    ,10016,1,0,1,0,0,0,2, R4 ,965000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,915,1389,R4, 225 EAST 34TH   STREET                    ,10016,1,0,1,0,0,0,2, R4 ,870500.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,917,1014,R4, 201 EAST 36TH   STREET                    ,10016,1,0,1,0,0,0,2, R4 ,468000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,917,1047,R4, 201 EAST 36TH   STREET                    ,10016,1,0,1,0,0,0,2, R4 ,660000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,917,1052,R4, 201 EAST 36TH STREET                      ,10016,1,0,1,0,0,0,2, R4 ,1160000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,917,1060,R4, 201 EAST 36TH   STREET                    ,10016,1,0,1,0,0,0,2, R4 ,798000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,917,1062,R4, 201 EAST 36 STREET                        ,10016,1,0,1,0,0,0,2, R4 ,725000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,917,1066,R4, 201 EAST 36TH STREET                      ,10016,1,0,1,0,0,0,2, R4 ,1120000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,917,1076,R4, 201 EAST 36TH STREET                      ,10016,1,0,1,0,0,0,2, R4 ,778000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,917,1119,R4, 201 EAST 36TH   STREET                    ,10016,1,0,1,0,0,0,2, R4 ,555000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,920,1008,R4, 250 EAST 40TH STREET                      ,10016,1,0,1,0,0,1988,2, R4 ,505000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,920,1072,R4, 250 EAST 40 STREET                        ,10016,1,0,1,0,0,1988,2, R4 ,1175000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,920,1077,R4, 250 E. 40TH STREET                        ,10016,1,0,1,0,0,1988,2, R4 ,650000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,920,1105,R4, 250 EAST 40TH   STREET                    ,10016,1,0,1,0,0,1988,2, R4 ,755000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,920,1137,R4, 250 EAST 40TH   STREET                    ,10016,1,0,1,0,0,1988,2, R4 ,715000.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,920,1149,R4, 250 EAST 40TH STREET                      ,10016,1,0,1,0,0,1988,2, R4 ,662500.0
MURRAY HILL              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,920,1181,R4, 250 EAST 40TH STREET                      ,10016,1,0,1,0,0,1988,2, R4 ,492500.0
